GPE	Rājyapāladeva
ORG	Sugata
PERSON	Nārāyaṇapāladeva
GPE	mahāsenāpati
GPE	mahādaṇḍanāyaka
GPE	mahākumārāmātya
GPE	kiśoravaḍavāgomahiṣyajāvikādhyakṣa
GPE	dūta
GPE	viṣayapati
GPE	Gauḍa
PERSON	Mālava
GPE	Khaśa
GPE	Hūṇa
ORG	Karṇāṭa
ORG	Lāṭa
LAW	the royal feet
ORG	brāhmaṇas
GPE	Ṭeruvākagrāma
PERSON	Marālikāgrāma
GPE	mango
PERSON	kara
LOC	earth
PERSON	Buddha
PERSON	Śālavāhanaśarman
PERSON	Vātsya gotra
GPE	Bhārgava
GPE	Cyavana
GPE	Āpnuvāna
GPE	Jāmadagnya
GPE	Aurva
PERSON	Chandoga
ORG	Śrīgarbha
GPE	Ikkhaṇikā
GPE	Divākara
PERSON	kara
PERSON	dharma
PERSON	Sagara
ORG	lotus petal
PERSON	Rāma
NORP	dharma
PERSON	Marālikāgrāma
ORG	Gopāladeva II
PERSON	Dharmapāla
ORG	lotus
PERSON	Śauri Kr̥ṣṇa
GPE	Yoganidrā
GPE	Mandara
ORG	Lakṣmī
PERSON	Kuśasthala Kānyakubja
PERSON	Hari
PERSON	Gāndhārī Duryodhana
GPE	Yaśovarman Cakrāyudha
ORG	Devapāla
FAC	Lakṣmī Viṣṇu
GPE	Ananta
PERSON	Gopāla
NORP	Dharmapāla
ORG	Sighs
LOC	the Vindhya Mountain
GPE	Śavara
LOC	the Snow Mountain
PRODUCT	Sarasvatī
PRODUCT	Śiva
ORG	Śūrapāla
PERSON	Mahāsena Skanda
PERSON	Śeṣa
PERSON	Śivā Pārvatī
ORG	Māṇikyadevī
NORP	Tramaṇa
PERSON	Āvantika
PERSON	Gopāladeva II
PERSON	Indra of this king
PERSON	Bhāgīrathī
LOC	the Snow Mountain
GPE	Bhairava
GPE	Śobhana
PERSON	Bhāgīrathī
NORP	Jambudvīpa
PERSON	Parameśvara paramabhaṭṭāraka mahārājādhirāja
PERSON	Gopāladeva II
ORG	Sugata
PERSON	Śūrapāladeva
FAC	Sugata
GPE	rājāmātya
GPE	mahāsāmanta
GPE	mahādaṇḍanāyaka
ORG	hastyaśvoṣṭranaubalavyāpr̥taka
GPE	kiśoravaḍavāgomahiṣyajāvikādhyakṣa
GPE	dūta
GPE	viṣayapati
GPE	Gauḍa
PERSON	Mālava
GPE	Khaśa
GPE	Hūṇa
GPE	Kulika
GPE	Karṇāta
ORG	Lāṭa
LAW	the royal feet
ORG	Kaṅkāvāsaka
ORG	Gomuṇḍaka
GPE	Puṇḍravardhana
GPE	mahāsainyapati
GPE	Kokkāka
PERSON	messenger
GPE	Kaṅkāvāsaka
PERSON	Gomuṇḍaka
PERSON	Buddha
PERSON	Dharma
PERSON	Prajñapāramitā
PRODUCT	Bodhisattvas
ORG	Gomuṇḍaka
LOC	earth
PERSON	dharma
PERSON	Sagara
ORG	lotus petal
PERSON	Gopāladeva II
ORG	Vajravarman
PERSON	Samataṭa
GPE	Cāmuṇḍadatta
PERSON	Kali
PERSON	Malaya
PERSON	candana
ORG	Vapyadatta
PERSON	Puruṣottama
GPE	Ananta
PERSON	Nalara
ORG	Cundādevī
GPE	Pārāśadatta
PERSON	Kokkāka
PERSON	Dharma
ORG	Śūrapāla
PERSON	Īśa
LOC	Vindhya Mountain
GPE	Narmadā
GPE	Vaṅga
PERSON	Buddha
PERSON	Kali
PRODUCT	Sugata
GPE	Dakkadāsa
PERSON	Jayadāsa
PERSON	Samataṭa
ORG	Plate Success
ORG	Gopāladeva II
PERSON	Dharmapāla
PERSON	Kuśasthala Kānyakubja
PERSON	Hari
PERSON	Gāndhārī Duryodhana
GPE	Yaśovarman Cakrāyudha
ORG	Devapāla
FAC	Lakṣmī Viṣṇu
GPE	Ananta
PERSON	Gopāla
NORP	Dharmapāla
PRODUCT	Śiva
ORG	Śūrapāla
PERSON	Mahāsena Skanda
ORG	Māṇikyadevī
NORP	Tramaṇa
PERSON	Āmannaka
PERSON	Gopāladeva II
PERSON	Bhāgīrathī
LOC	the Snow Mountain
GPE	Bhairava
ORG	Mahāsāla
PERSON	Bhāgīrathī
NORP	Jambudvīpa
PERSON	Parameśvara paramabhaṭṭāraka mahārājādhirāja
PERSON	Gopāladeva II
ORG	Sugata
FAC	Sugata
GPE	rājāmātya
GPE	mahāsāmanta
GPE	mahādaṇḍanāyaka
GPE	kiśoravaḍavāgomahiṣyajāvikādhyakṣa
GPE	dūta
GPE	viṣayapati
GPE	tarapati
GPE	Gauḍa
PERSON	Mālava
PERSON	Khaṣa
GPE	Hūṇa
ORG	Karṇāṭa
ORG	Lāṭa
LAW	the royal feet
PERSON	Suvarṇakārikā
PERSON	Bhūtabhadra
GPE	Caṇḍagrāma
GPE	Puṇḍravardhana
LOC	earth
GPE	Līlākara
ORG	Paippalāda School
GPE	Atharvaveda
ORG	Kauṭhari
GPE	Bhārgava
GPE	Cyāvana
GPE	Āpnuvāna
GPE	Aurva
PERSON	Jāmadagni
PERSON	Dinakara
LOC	Campā
GPE	Samudrāndāli
PERSON	Yaśaskara
PERSON	dharma
PERSON	Sagara
ORG	lotus petal
ORG	Plate Success
ORG	Gopāladeva II
PERSON	Dharmapāla
PERSON	Kuśasthala Kānyakubja
PERSON	Hari
PERSON	Gāndhārī Duryodhana
GPE	Yaśovarman Cakrāyudha
ORG	Devapāla
FAC	Lakṣmī Viṣṇu
GPE	Ananta
PERSON	Gopāla
NORP	Dharmapāla
PRODUCT	Śiva
ORG	Śūrapāla
PERSON	Mahāsena Skanda
ORG	Māṇikyadevī
NORP	Tramaṇa
PERSON	Āmannaka
PERSON	Gopāladeva II
PERSON	Bhāgīrathī
LOC	the Snow Mountain
GPE	Bhairava
ORG	Mahāsāla
PERSON	Bhāgīrathī
NORP	Jambudvīpa
PERSON	Parameśvara paramabhaṭṭāraka mahārājādhirāja
PERSON	Gopāladeva II
ORG	Sugata
FAC	Sugata
GPE	rājāmātya
GPE	mahākumārāmātya, mahādaṇḍanāyaka
GPE	kiśoravaḍavāgomahiṣyajāvikādhyakṣa
GPE	dūta
GPE	viṣayapati
GPE	tarapati
GPE	Gauḍa
PERSON	Mālava Khaṣa
GPE	Hūṇa
ORG	Karṇāṭa
ORG	Lāṭa
LAW	the royal feet
PERSON	brāhmaṇas
PERSON	Suvarṇakārikā
GPE	Caṇḍagrāma
GPE	Puṇḍravardhana
PERSON	kara
LOC	earth
GPE	Atthakara
ORG	Paippalāda School of Atharvaveda
ORG	Kauṭhari
GPE	Bhārgava
GPE	Cyāvana
GPE	Āpnuvāna
GPE	Aurva
PERSON	Jāmadagni
PRODUCT	Yaśaskara
LOC	Campā
PERSON	Samudroccāli
PERSON	Śāntikara
PERSON	dharma
PERSON	Sagara
PERSON	Gopāladeva II
ORG	Vajravarman
PERSON	Yaśaskara
PERSON	Śāntikara
ORG	Śūrapāla
PERSON	Pārvatī
PRODUCT	Śiva
GPE	Dhiyāyidā
GPE	Atthakara
LOC	Guha Skanda
GPE	Atthakara
PERSON	Bali Kr̥ṣṇa
ORG	Lakṣmī
PERSON	Hari
GPE	Atthakara
PERSON	Carcikā
PERSON	Carcikā
PERSON	Nayapāla
PERSON	Mother Sarasvatī
ORG	Mūrtiśiva
GPE	Durvāsas
ORG	Hanumat
PERSON	Indra
GPE	Golagī
LOC	another Mount Kailāsa
PERSON	Rudra
GPE	Mahāsena
PRODUCT	Vidyāśiva
PERSON	Dharmaśiva
ORG	Vārāṇaṣī
LOC	Mount Mandara
LOC	Mount Kailāsa
GPE	Moon
ORG	Śiva
ORG	Indraśiva
ORG	Śiva
PERSON	Hari
PERSON	Hara
PERSON	Mahīpāla
PERSON	Kailāsa
PERSON	Meru
GPE	Brahmā
ORG	Indraśiva
LOC	earth
LOC	Mount Meru
PERSON	Nandīśvara Śiva
ORG	Sarvaśiva
GPE	Nayapāla
LOC	Rohaṇa Mountain
PERSON	Gauḍa
ORG	Mūrtiśiva
GPE	Paśupati
PERSON	Hari
ORG	Mūrtiśiva
PERSON	dharma tree
PERSON	Gaṅgā
GPE	Aruṇa
GPE	Oblong
PERSON	Viśvakarman
PERSON	Maruts
LOC	Rohaṇa Mountain
PERSON	Jains
ORG	the Kr̥ṣṇādvaita School
GPE	Prabhākara
PERSON	Gaṅgā
PERSON	Airāvata
EVENT	Bhāvānī
LOC	the Snow Mountain
ORG	Śambhu
ORG	Rūpaśiva
ORG	Sarvaśiva
PERSON	Mūrrtiśiva
ORG	Caṇdī Śiva
PERSON	Varāha
LOC	earth
PERSON	Bhojadeva
PERSON	Hara
ORG	Mūrtiśiva
PERSON	Gaṇapati
NORP	Hari
ORG	Mūrtiśiva
GPE	Śrīkaṇṭha
GPE	Śrīnātha
ORG	Śrīvallabha
ORG	Gaṅgā
GPE	Sthāṇu
ORG	Pārvatī
WORK_OF_ART	Sthāṇu Śiva
PERSON	Mūrtiśambhu
PERSON	Lakṣmīdhara
PERSON	Jīvadhara
LOC	Śrīdhara
GPE	Magadha
PERSON	Main Body Success
PERSON	Buddha
PERSON	Dharma
LOC	Saṁgha
PERSON	Attākaradeva
PRODUCT	Sugata
PERSON	Vardhamānapura
PERSON	deitiesIndra
GPE	Attākaradeva
GPE	rāṇakas
GPE	Harikelā
PERSON	Sahadeva
GPE	Buddhadeva
GPE	Kalyāṇadeva
GPE	Varadevī
GPE	Sahadeva
ORG	the Lord Munīndrathe Buddha
ORG	lotus
PRODUCT	Tathāgata
NORP	Sthāvirīya
GPE	Velavihāra
ORG	Kuvāsī
LOC	south
GPE	Turpuṅgapuṣka
PERSON	kārada Indranātha
NORP	Dadavelaṣa
PERSON	kārada Amhela
GPE	Dharmadatta
GPE	Dharmadatta
GPE	Dharmaśāstra
GPE	Ādityasena
ORG	Rim Success
GPE	Sahadeva
ORG	Śaṁśāsī of Turpuṅgapota
ORG	the Three Jewels
LOC	Nāgadatta
GPE	Karṇasuvarṇaka
ORG	mahārājādhirāja
GPE	Nārāyaṇabhadra
GPE	Audumbarīka province
ORG	Sūryasena
LOC	Vappaghoṣavāṭa
PERSON	Bhaṭṭa Brahmavīrasvāmin
PRODUCT	Kāśyapa
PERSON	Sāmaveda
GPE	Kuṭkuta village
NORP	Āmalapautika
ORG	Sarṣapayānaka
ORG	Bhaṭṭa Unmīlanasvāmin's
ORG	Bharaṇisvāmin
ORG	Bhaṭṭa Unmīlanasvāmin
PERSON	Kutkuṭa
ORG	Plate Success
PERSON	Gopāla
LOC	Earth
WORK_OF_ART	Fortune
PERSON	Sagara
NORP	Dharmapāla
PERSON	Gopāla
LOC	Earth
ORG	Ocean
ORG	Gaṅgā
PERSON	Gokarṇa
PERSON	Raṇṇādevī
GPE	Parabala
LOC	Earth
PERSON	Devapāladeva
WORK_OF_ART	Sugata the Buddha
PERSON	Vindhya
LOC	Kamboja
PERSON	Bali
GPE	Paraśurāma
LOC	the Tretā Age
ORG	Karṇa
PERSON	Kali
ORG	Śakas Vikramāditya
LOC	Gaṅgā
PERSON	Rāma
GPE	Varuṇa
LOC	Lakṣmī eastern sea
GPE	Mudgagiri
PERSON	Bhāgīrathī
NORP	Jambudvīpa
PERSON	Parameśvara paramabhaṭṭāraka mahārājādhirāja
ORG	Devapāla
ORG	Sugata
PERSON	Dharmapāladeva
ORG	Sugata
ORG	amātya
GPE	mahādaṇḍanāyaka
GPE	mahāpratīhāra
PERSON	mahākumārāmātya
GPE	pramātr̥
GPE	viniyuktakas
GPE	hastyaśvoṣṭrabalavyāpr̥taka
GPE	kiśoravaḍavāgomahiṣyajāvikādhyakṣa
GPE	dūta
GPE	viṣayapati
GPE	tarapati
GPE	Gauḍa
PERSON	Mālava
GPE	Khaśa
GPE	Hūṇa
GPE	Kulika
GPE	Karṇāta
ORG	Lāṭa
PERSON	Meṣikāgrāma
GPE	Krimilā
PERSON	Nagara
ORG	Meśikāgrāma
GPE	mango
LOC	earth
PERSON	Vīhekarātamiśra
GPE	Aupamanyava
GPE	Āśvalāyana
PERSON	Viśvarāta
ORG	Vedas
PERSON	Varāharāta
PERSON	kara
PERSON	dharma
PERSON	Rāma
NORP	dharma
PERSON	Sagara
ORG	lotus petal
ORG	Rājyapāla
PERSON	Kōṉēriṉmaikoṇṭāṉ
NORP	Parakēcari
PERSON	Mūvēntavēḷāṉ
NORP	Parakēcari
PERSON	Mūvēntavēḷāṉ
ORG	Uttama Cōḻa
PERSON	Madhurāntaka
ORG	Cempiyaṉ Mātēvi
PERSON	tēviyār
PERSON	Gaṇḍarāditya
PERSON	Tirunallam
PERSON	Gaṇḍarāditya
PERSON	Gaṇḍarāditya
PERSON	Tirunallam
ORG	P.P.K.
PERSON	Jaya Siṁhavarmadeva
LOC	Viet
LOC	Braḥ Kānda
PERSON	Campa
PERSON	Śaka
GPE	Tribhuvanākrānta
ORG	Viṣṇu
GPE	Cambodia
ORG	Khmer
PERSON	Campa
PERSON	Jaya Parameśvaravarmadeva
PERSON	Rāmadeva
GPE	P.P.T.R.
PERSON	Y.P.K Svayamutpanna
ORG	Khmers
NORP	Siamese
NORP	Paganese
ORG	Khmer
GPE	Śrīpatīśvara
QUANTITY	thirty-two
GPE	P.P.T.R.
GPE	Siṁhapura
GPE	P.P.T.R.
GPE	Kamjuva
NORP	Paganese
NORP	Siamese
PERSON	Kamvujadeśa
GPE	P.P.T.R.
GPE	P.P.T.R.
GPE	Kamvuja
GPE	P.P.T.R.
LOC	North
GPE	Kamvuja
ORG	Mukyap
ORG	Khmers
PERSON	Viets
GPE	P.P.T.R.
NORP	Campā
GPE	Vijaya
LOC	North
LOC	South
GPE	P.P.T.R.
GPE	Nandin
LOC	North
LOC	South
GPE	P.P.T.R. Aṅśarāja
PERSON	Svayamutpanna
LOC	Kutūk
LOC	Ryaḥ
PERSON	Atāṅ
PERSON	Tapaiḥ
LOC	Jagvak
GPE	Ranok
ORG	Asāy
PRODUCT	Jayaparameśvaravarman
PERSON	Svayamutpanna
PERSON	Ajīp
PERSON	Lau
NORP	Viñaiḩ
PRODUCT	Patiḥ
PERSON	Nik
PERSON	Svar
GPE	Ranok
ORG	Khmer
PERSON	Cam
PERSON	persons;a
PERSON	Jaya Buddheśvara
GPE	Ranok
ORG	Khmer
PERSON	Cam
ORG	P.Y.P.
PERSON	Aṅ Nandabhadra
WORK_OF_ART	Turaiy Vijaya
ORG	P.P.
GPE	Abhimanyudeva
PERSON	Pāṇḍurāṅgeśvara
WORK_OF_ART	Y.P.K. Jaya Parameśvaravarmadeva
GPE	P.P.T.R.
PERSON	Panrāṅ
ORG	Pom̃
PERSON	Svayamutpanna
PERSON	Mādhavaḥ Nandana
GPE	Turai Vijaya
NORP	Utpaṇa
PERSON	ma anan
PERSON	ja Sraum̃
PERSON	Svayamutpanna
PERSON	Karet
PERSON	Ratna Dāk
ORG	Avyaṁ
PERSON	Pūt
QUANTITY	300 thil;Khmers
NORP	Javanese
NORP	Chinese
NORP	Paganese
NORP	Siamese
MONEY	#3
PERSON	Vuṅā
PERSON	Jaya Parameśvaravarmadeva
GPE	Campeśvara
PERSON	VīraCuk
MONEY	## Śaka
PERSON	Svayamutpanna
GPE	Śrīpatīśvara
ORG	Eastern
NORP	Southern
NORP	Southern
ORG	P.L. Iśānavarman's
NORP	Śaka
PERSON	Mārgaśīrṣa
LOC	Śrī Harivarmadeva
PERSON	Pam̃ Rauṅ
PERSON	Dauk Jā
FAC	Y.P.K. Viṣṇu
PERSON	Pam̃r Rauṅ
NORP	Śaka
PERSON	Indravarman
PERSON	Cathiy Pāṇḍurāṅgeśa
PERSON	Amvryak Vijaiya
PERSON	Indravarman
GPE	Vijaya
ORG	Krauṅ Vauk for pov Ajñā
ORG	Krauṅ Vauk
PERSON	Vikrāntavarman
GPE	Īśvaraloka
ORG	Samanta
LOC	Jina
PERSON	Śaṅkara
PRODUCT	Jina
ORG	Samanta
ORG	Buddhanirvāṇa
ORG	Padaiṅ
PERSON	God Mandara
ORG	Devarakṣa
PERSON	God Praṇaveśvara
GPE	Mandauḥ
PERSON	pu pov
ORG	supreme highness
ORG	Śarva
PERSON	Sūryaputra
GPE	Vāripura
NORP	Śaka
ORG	P.P.K.
PERSON	Pu Nagara
WORK_OF_ART	the Holy Form
ORG	Kumvyām̃l
ORG	Dharmmathateḥ
ORG	Pu Auk
ORG	Khmers
GPE	Cams
NORP	Chinese
NORP	Siamese
NORP	Paganese
GPE	P.P.T.R.
PERSON	Svar Sandik
ORG	Drāv
GPE	Udaya
LOC	South
ORG	Khmers
NORP	Chinese
NORP	Paganese
NORP	Siamese
GPE	P.P.T.R.
WORK_OF_ART	Turaiy Vijaya
GPE	P.P.T.R.
GPE	Kamvuja
ORG	V.P. Śrī Jayavarmadeva
NORP	Campā
PERSON	Kambuja
LOC	North
LOC	South
GPE	P.P.T.R.
WORK_OF_ART	the Holy Angkor
NORP	Pu
PERSON	Pu Lyam̃
PERSON	Kamvuja
PERSON	Campā
GPE	P.P.T.R.
GPE	Kamvuja
GPE	Pagan
GPE	Kamvuja
NORP	Śaka
GPE	Y.P.K
LOC	Śrī Harivarmadeva
NORP	Campā
LOC	the Far East
PERSON	Paṅrauṅ
PERSON	Paṅrauṅ
PERSON	Dauk Jā
ORG	Manicya
PERSON	Bhadreśvarasvāmin
GPE	Fire
LOC	Sun
PERSON	Moon
PERSON	Bhadravarman
PERSON	Śiva Bhadreśvara
PERSON	Vīrabhadravarmadeva
ORG	P.P.K.
WORK_OF_ART	Man of Paramapūra Ṅauk Glauṅ Vijaya
NORP	Viets
ORG	P.P.K.
PERSON	Khmer
PERSON	Milady
ORG	P.P.K.
PERSON	kukum̃
PERSON	kum̃
ORG	P.P.K.
ORG	P.P.K.
FAC	Sanskrit
ORG	Śiva
PERSON	Jaya Siṅhavarmadeva
ORG	Śrī Harijāti
LOC	the Campa City
ORG	Śiva
ORG	Luvūk Myau
PERSON	śāsana
GPE	Śrī Harideva
NORP	Śaka
ORG	C.E
PERSON	Luvu Subhāḥ
ORG	Tavauṅ à Luvu Lamauṅ
PERSON	Tavauṅ Lagaiḥ
PERSON	Luvu Klā
ORG	jāk de produit
ORG	Vasauṅ
ORG	jāk de
PRODUCT	Lagaih la rizière à
ORG	Kalataiḥ
ORG	Klov Karuñak
ORG	trois jāk de produit
PERSON	Andap Mvaun
ORG	Kalataiḥ
PERSON	jāk de produit
NORP	Campā
PERSON	Tralauṅ Svon
NORP	Campā
LOC	Śrī Harivarmadeva
LOC	Purāṇas
PERSON	Āgamas
GPE	Viṣṇu
NORP	Campā
PERSON	Kali
LOC	Campā
ORG	Tralauṅ Svon
LOC	Īśāna
ORG	Khmers
NORP	Southern
GPE	Campeśvara
LOC	Campā
PERSON	Harivarmadeva
ORG	Madhurāpura
ORG	Śiva at Harināpura
PRODUCT	Khmers
PERSON	Viets
PERSON	Tralauṅ Svon
NORP	Campā
NORP	Campā
NORP	Campā
LOC	Śrī Harivarmadeva
PERSON	Vedic
GPE	Lokeśa
GPE	Lokeśa
GPE	nāpi
GPE	anāmi
GPE	Lokeśa
NORP	non-Sanskritic
PERSON	Dharma
NORP	anāvi
GPE	Lokeśa
PERSON	Dharma
PERSON	Buddha
PERSON	Dharma
PERSON	Buddha
GPE	Aso
ORG	Gamr̥yāṅ
PERSON	Dandān
PERSON	Raṅaul
PERSON	Lvuk Tandreṁ Lvuk Kavov
GPE	Lokeśa
ORG	Success
PERSON	Maheśvara
PRODUCT	Agni
GPE	Brahmā
ORG	Viṣṇu
PERSON	Bhadravarman
GPE	Bhadeśvara
GPE	East mount Sulaha
LOC	South
GPE	West mount
GPE	Kucoka
GPE	North
GPE	Bhadravarman
PERSON	Brahmins
GPE	Śaka
PERSON	Magha
PRODUCT	Scorpio
LOC	Śrī Harivarmadeva
PERSON	Śrī Jaya Īśānabhadreśvara
ORG	Prakāśadharman
PERSON	Maheśvara
ORG	Śiva
PERSON	Kubera
PERSON	Ekākṣapiṅgala
FAC	the Golden-eyed
PERSON	Parameśvara Śiva
ORG	Vikrāntavarman
NORP	Campā
NORP	Śaka
PERSON	Śrīśānabhadreśvara
NORP	Śaka
FAC	Y.P.K. Śrīśānabhadreśvara
PERSON	inda
QUANTITY	three hundred and twenty
QUANTITY	five hundred thirty nine
PERSON	Ai Tumān
PERSON	Hail!Him
PERSON	Sureśa
PERSON	Īśānanātha
PERSON	Bhadreśa
GPE	Prabhāseśa
ORG	Śaka
PERSON	Śuci
PERSON	Jyeṣṭha
GPE	Punarvasū
GPE	IV
LOC	Jupiter
GPE	Leo
LOC	Sun
LOC	Mars
ORG	Mercury
PRODUCT	Taurus
ORG	Libra
PRODUCT	Saturn
LOC	Venus
GPE	Aries
ORG	Sun
PERSON	Moon
GPE	Gemini
PERSON	VI
PERSON	Īśānesvara
ORG	Prakāśadharman
GPE	Bhadreśvara
LOC	Sun
PERSON	Moon
ORG	Prakāśadharman
PERSON	Campā
ORG	Sun
PERSON	Moon
PERSON	Moon
ORG	Sun
PERSON	Vikrāntavarman
PERSON	Moon
PERSON	Īśānesvara
ORG	Sun
GPE	Bhadreśvara
ORG	X. Īśāna
PERSON	Vikrāntavarman
ORG	Īśāna
PERSON	Moon
ORG	Īśāna
ORG	Prakāśadharman
PERSON	Vak
GPE	Y.P.K.
GPE	kam̃n
GPE	Yuvarāja Mahāsenāpati
PERSON	Paṅ
NORP	pu
GPE	Lamvīṅ Campapura
PERSON	Jaya Indravarmadeva
MONEY	thirty-two marks
PERSON	youthfulness abhinavayauvana
ORG	the Science of Ontic Realities
LOC	Absolute Truth
PERSON	Egotism
PERSON	Dharma
GPE	Artha
GPE	Kāma
PERSON	Kali
PERSON	Vāmeśvara
ORG	Vikrāntavarman
FAC	Le Y.P.K.
PERSON	pu pov ku
NORP	dans
PERSON	Au
PERSON	de quatre années
ORG	un
ORG	vlaḥ de riz blanc ?
PERSON	dieu yāṅ
PERSON	pov ku
PERSON	que de l'eau et de la
PERSON	Jaya Siṅhavarmadeva
PERSON	de la
GPE	Nayauna
PERSON	de la
ORG	Amvil 6
FAC	Kumvuṅ 1
PERSON	Mvaṅ 2
PERSON	Saṅ Yvan
ORG	de la maison des Viets 1
PERSON	Pitau Cumlaṅ
PERSON	Cumlaṅ 1
LAW	Ajauñ 5
PRODUCT	Laṅā 1
PRODUCT	Camvāṅ 1
PRODUCT	Sagor 1
PRODUCT	Vvac 1
PERSON	Ikū Asov
PERSON	chien 1 rizière
ORG	Ndoṅ
PERSON	Knām
PERSON	Srumai
PERSON	Mvaṅ
PERSON	Nagaren 1
FAC	Ticain 1
PRODUCT	Vvil 3
GPE	Ralāṅ
GPE	herbe
LAW	Laṅā 3
PERSON	Kara Mās
LAW	Tupen 1
FAC	Likūk
ORG	Harā 3
PERSON	Kara Kaṁp 3
PRODUCT	Vvār 1
PRODUCT	Agrās 1
PERSON	Dandrāḥ 1
PERSON	Yok Nan
ORG	Les hommes qui protègent cet oeuvre méritoire
GPE	Arām
LAW	Sipāy 1
PERSON	Vavaḥ Krauṅ
ORG	Avək 2
PERSON	Vunuk 1
PRODUCT	Vvil 1
ORG	Ñjuṅ 2
PERSON	Klvā 1
PRODUCT	Kuñīk
ORG	Pandak
PERSON	Knām
ORG	Kravāv
FAC	Le Y.P. Mahāliṅga
PERSON	Jaya Indravarmma
PERSON	Au
PERSON	de l'exemption
ORG	Y.P. Mahāliṅga
ORG	bafoue l'autorisation
GPE	gr̥hastha
PERSON	qu'à sa mort
NORP	dans
PERSON	de l'enfer jusqu'à la fin de l'éon
ORG	Le Y.P. Mahāliṅga
PERSON	dharma
PERSON	qui se livrent
PERSON	jouiront du paradis et de la
PERSON	pu pov tana
ORG	Sthirarājya
GPE	Masin
PERSON	jāk la
PERSON	jāk la
PERSON	Kək
ORG	un
PERSON	jāk la
GPE	Udaya
ORG	un
PERSON	Vvac
ORG	un
ORG	un
ORG	un
PERSON	Huluv Ravāṅ
ORG	un
ORG	jāk la
PERSON	Pagār
ORG	un
PERSON	de la maison
ORG	Tuṁ et Dandauv
PERSON	de la maison
NORP	Tūpaṅ
PERSON	quatre jāk la
PERSON	Kayauv
GPE	Va
FAC	pov nouveau
PERSON	Jaya Indravarman
PERSON	Sakrānta
ORG	Mandā Vijaya
NORP	Śaka
GPE	Śaka
PERSON	Īśvara
ORG	Uroja
NORP	Campā
ORG	The P.P.T.R. Indravarman
ORG	P.P.K.
ORG	Śrī Heir Apparent
PERSON	Panrāṅ
PERSON	Śaka
PERSON	Jaya Siṁhavarmadeva
PERSON	Panrāṅ
PERSON	Śaka
FAC	P.P.T.R. Indravarman
PERSON	Panrāṅ
LAW	Śaka.
NORP	Śaka
ORG	Prakāśadharman
LOC	Campā
NORP	Campā
ORG	Prakāśadharman
PERSON	Amareśa
ORG	Viṣṇu
ORG	Puruṣottama
ORG	Prakāśadharman
PERSON	Skanda
PERSON	Skanda
ORG	Śiva
ORG	Prakāśadharman
PERSON	Kandarpadharman
PERSON	Mutiy Dai
ORG	Kravāv
NORP	Vuyat
FAC	Glāṁ
ORG	Melaleuca
PERSON	Durī
PERSON	Vyauv
PERSON	Klov Huviy
GPE	Jrāy
GPE	Tupaṁṅ
NORP	Krat
PERSON	Jalān Ṅauk
PERSON	pu pov tana
LOC	Campā
WORK_OF_ART	Y.P.K. Śrī Bhāgyakānteśvara
PRODUCT	Śiva
ORG	Avīci
PERSON	Jayasiṅhavarman
PERSON	pu lki Kumāramātya
PERSON	pov ku kluñ
PERSON	Kunurun
PERSON	Satyādhipati
PERSON	Saṅgrāmacara
ORG	Sabhādharmmādhikāra
PERSON	Jayavikrama
PERSON	Yudhādhikāra
PERSON	ku Nyāyādhipati
PERSON	Raṁgyāv Hrey Atāl
ORG	Atuk
PERSON	Jrāy
ORG	Pvah Dat
NORP	Kachutra
GPE	Ganan
LOC	Vvair
PERSON	Tanah Kandaic
NORP	Tāc
LOC	East
PERSON	Varadeveśvara
LOC	South
PERSON	Śihvan Mavera
NORP	Tāc
NORP	Śaka
PERSON	po ku
NORP	Panilih
PERSON	Śrīpāda Parameśvara
PERSON	lyam̃ po ku Ulīk
PRODUCT	Pāndar
GPE	Ulīk
ORG	Varāv
FAC	Paliy Anaiḥ
ORG	Vatek
ORG	Dauk Śirā
PERSON	lyam̃ po ku Śrīmahāsāmanta
ORG	Atāla
PERSON	po ku Ulik
PERSON	Hrinaṇḍaliṅgeśvara
GPE	Campa
GPE	po
PERSON	Paniliḥ
GPE	Y.P.P.K.
PERSON	urāṅ viśeṣa tapaḥ
ORG	Y.P.P.K. Śrīśāna Bhadreśvara
PERSON	Śrīmahārudra
NORP	vlim̃
ORG	the Y.P.P.K. Śrī Jayasimhavarman
GPE	Campāpura
ORG	Vanāntareśvara
ORG	Śaka
PERSON	Cikir Huriy
FAC	Bhauk
LOC	Bhadravarma
PERSON	Vūnūk Klan
ORG	Ajauñ
PERSON	Bhū
PERSON	Bhuvas
ORG	Svas
ORG	Viṣṇu
NORP	Campā
ORG	Jayasiṁhavarman
PERSON	Tribhuvanamahādevī
PERSON	Narendrādhipati
PERSON	Jayasiṁhavarman
PERSON	Pov Kluñ Piliḥ Rājadvāra
ORG	Yava-Island
GPE	Śrī Jayaśakti
PERSON	Jayasiṁhavarman
PERSON	Pov Kluñ Sudaṇḍavāsa
PERSON	Yavadvīpa
ORG	Universal Direction
PERSON	Indravarman
PERSON	Akālādhipati
PERSON	Śrī Indravarman
ORG	Pov Kluñ Dharmapāṭha
GPE	Kumuvel
ORG	Cikir
EVENT	the Great Sage the Buddha
LOC	earth
NORP	Śaka
LOC	earth
PERSON	Maheśvara
GPE	Lokeśvara
PERSON	Devaliṅgeśvara
GPE	Kumuvvel
LOC	Bhauk Pu Ak:
NORP	Pagār
ORG	Sdāṅ
GPE	Krain
FAC	Talavār
