GPE	Hastināpura
NORP	Dvāravatī
PRODUCT	Paśupati
CARDINAL	three hundred
CARDINAL	three hundred
CARDINAL	one hundred; and four hundred
CARDINAL	two hundred and fifty-six
PERSON	Narendra
PERSON	Mahārāja Narendra
NORP	Brahmins
GPE	Sarkarāpadraka
GPE	Nandapura
PERSON	Rāhudeva
LOC	Brahmin Svāmippa
NORP	Vājasaneya
PERSON	Narendra
CARDINAL	two
PERSON	Vyāsa
NORP	Brahmins
DATE	sixty thousand years
PERSON	Srīdatta
DATE	the tenth day of the month of Mārgaśiras of the prosperous third year
PERSON	Narendra’s
PERSON	Narendra
PERSON	Tilakeśvara
PERSON	Mahārāja Narendra
PERSON	Viṣṇu
NORP	Brahmins
GPE	Keśavaka
LOC	Cullādasīma
GPE	Bhaśrutasvāmin
NORP	Dhārani
PERSON	Paramabhaṭṭāraka
GPE	Gaṅgā
FAC	palmyra-leaf
PERSON	Bhāśrutasvāmin
PERSON	Paramabhaṭṭāraka
PERSON	Vyāsa
PERSON	Sagara
PERSON	Yudhiṣṭhira
NORP	Brahmins
DATE	sixty thousand years
PERSON	Srīdatta
DATE	the day 4 of the month of Vaiśākha
DATE	twenty-fourth 24 year
PERSON	Narendra
PERSON	Mahārāja Narendra
PERSON	Viṣṇu
NORP	Brahmins
GPE	Torāmaka
LOC	the Maṇṭarāja bhukti
GPE	Vaṭapadraka
PERSON	Jayarāja
PERSON	Prasanna
PERSON	Jayarāja
PERSON	Viṣṇu
GPE	Rājyagrāma
LOC	the Sāmparāja bhukti
NORP	Brahmin
NORP	Kauśika
NORP	Vājasaneya
PERSON	Vyāsa
PERSON	Sagara
DATE	sixty thousand years
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
PERSON	Acalasiṅgha
DATE	the day 7 of the month of Māgha in the increasingly victorious year 3
PERSON	Jayarāja's
GPE	Jayarāja
PERSON	Viṣṇu
GPE	Kadambapadrullaka
LOC	the Antaranālaka bhukti
NORP	Brahmin
NORP	Kautsa
NORP	Vājasaneya
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Acalasiṅgha
DATE	the day 5 of the month of Kārttika in the increasingly victorious year five 5
PERSON	Jayarāja's
PERSON	Jayarāja
PERSON	Prasanna
GPE	Jayarāja
PERSON	Viṣṇu
GPE	Pamvā
GPE	Pūrvarāṣṭra
GPE	Brahmadevasvāmin
NORP	Kauṇḍinya
NORP	Vājasaneya
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Acalasiṅgha
DATE	the day 25 of the month of Mārgaśiras in the increasingly victorious year 5
PERSON	Jayarāja's
PERSON	Jayarāja
PERSON	Prasanna
GPE	Jayarāja
PERSON	Viṣṇu
GPE	Mokkeppikā
GPE	Nagarottarapaṭṭa
PERSON	Vatsa
PERSON	Rudrasvāmin
GPE	Maheśvarasvāmin
NORP	Bhārgava
ORG	the Bahvṛca school
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Acalasiṅgha
DATE	the day 5 of the month of Jyeṣṭha in the increasingly victorious year 9
PERSON	Jayarāja's
PERSON	Sudevarāja
PERSON	Mānamātra
PERSON	Prasanna
PERSON	Sudevarāja
PERSON	Viṣṇu
GPE	Navannaka
LOC	the Kṣitimaṇḍa āhāra
CARDINAL	two
PERSON	Viṣṇusvāmin
NORP	Kauśika
NORP	Vājasaneya
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Droṇasiṅgha
DATE	the day 29 of the month of Śrāvaṇa
DATE	the year 2
PERSON	Sudevarāja's
PERSON	Sudevarāja
PERSON	Sudevarāja
PERSON	Durgarāja
PERSON	Viṣṇu
GPE	Khalapadraka
LOC	the Vājasaneyin Mādhava Caturvedasvāmin
NORP	Kāśyapa
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Indrabalarāja
PERSON	Golasiṅgha
DATE	the day 9 of the month of Kārttika in the year 3
GPE	Sudevarāja
PERSON	Jayarāja
PERSON	Prasanna
PERSON	Sudevarāja
PERSON	Viṣṇu
PERSON	Nanna
NORP	Brahmin
LOC	kāraṇika Kansippasvāmin
NORP	Pārāśara
ORG	the Taittirīya school
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Droṇasiṅgha
DATE	the day 10 of the month of the second Bhādra in the increasingly victorious year 7
PERSON	Sudevarāja's
PERSON	Sudevarāja
PERSON	Mānamātra
PERSON	Prasanna
PERSON	Sudevarāja
PERSON	Viṣṇu
LOC	the Tosaḍḍa bhukti
PERSON	Bhogilla
GPE	Yajñasvāmin
NORP	Kātyāyana
FAC	Vājasaneya-Mādhyandina school
CARDINAL	one and a half
GPE	Yajñasvāmin
FAC	Vājasaneya-Kāṇva school
GPE	Kumāravatsa
NORP	Bhāradvāja
CARDINAL	one
LOC	Bhāradvāja gotra
GPE	Dāmasvāmin
GPE	Dāmodarasvāmin
PERSON	Golasvāmin
NORP	Kauśika
NORP	Mādhyandina
PERSON	Viśākhasvāmin
NORP	Kātyāyana
CARDINAL	half
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Droṇasiṅgha
DATE	the day 26 of the month of Vaiśākha
DATE	the year 7
PERSON	Sudevarāja's
PERSON	Sudevarāja
PERSON	Sudevarāja
PERSON	Durgarāja
PERSON	Viṣṇu
GPE	Sunikā
GPE	Hakirī
NORP	Pārāśara
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Indrabalarāja
PERSON	Golasiṅgha
DATE	the day 10 of the month of Mārgaśīrṣa
DATE	the increasingly victorious year 7
PERSON	Sudevarāja's
PERSON	Sudevarāja
PERSON	Prasanna
PERSON	Sudevarāja
PERSON	Viṣṇu
LOC	the Eastern rāṣṭra
PERSON	Nāgavatsasvāmin
PERSON	Bandhuvatsasvāmin
NORP	Vatsa
NORP	Aupamanyava
GPE	Savitṛsvāmin
NORP	Kauṇḍinya
NORP	Vājasaneya
CARDINAL	half
GPE	Nāgavatsasvāmin
CARDINAL	two
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Droṇasiṅgha
DATE	the day 9 of the month of Māgha in the increasingly victorious year 10
PERSON	Sudevarāja's
PERSON	Sudevarāja
PERSON	Viṣṇu
GPE	Cullaṇḍaraka
LOC	the Tuṇḍaraka bhukti
GPE	Prabhākarasvāmin
GPE	Barbbarisvāmin
GPE	Boṭasvāmin
GPE	Dattasvāmin
GPE	Svāmin
GPE	Viṣṇusvāmin
GPE	Phalgusvāmin
NORP	Kīrttisvāmin
NORP	Kauśika
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
PERSON	Pravararāja
PERSON	Prasanna
PERSON	Pravararāja
PERSON	Viṣṇu
GPE	Āṣāḍhaka
LOC	the Tuṇḍa rāṣṭra
NORP	Parāśara
NORP	Vājasaneya
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Golasiṅgha
DATE	the day 2 of the month of Mārgaśīrṣa
DATE	the increasingly victorious year 3
PERSON	Pravararāja's
PERSON	Pravararāja
PERSON	Prasanna
PERSON	Pravararāja
PERSON	Viṣṇu
GPE	Mitragrāmaka
GPE	Dāmodaragaṇa
NORP	Bhāradvāja
GPE	Bahvṛca
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Golasiṅgha
DATE	the day 2 of the month of Pauṣa in the increasingly victorious year 3
PERSON	Pravararāja's
PERSON	Daṇḍacakra
NORP	Bhāradvāja
NORP	Vājasaneya
NORP	Brahmin
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
PRODUCT	Indrarāja
PERSON	Kṣitipati
PERSON	Indra
PERSON	Sādhus
NORP	Pandits
PERSON	Siddhas
PERSON	Indrarāja
GPE	Maṇḍaka
PERSON	Indrarāja
PERSON	Viṣṇu
GPE	Sālagrāma
GPE	Amantamaraka
GPE	Mantamaraka
GPE	Gulagrāmaka
LOC	the Ākāśa rāṣṭra
GPE	Cheṇḍaparaṅga
CARDINAL	four
PERSON	Bhavasvāmin
PERSON	Nāgasvāmin
ORG	the Vājasaneya-Mādhyandina school
CARDINAL	five
PERSON	Sagara
DATE	sixty thousand years
CARDINAL	one hundred
DATE	more than ten years up to a hundred years
PERSON	Deva
PERSON	Droṇāka
ORDINAL	first
GPE	Jyeṣṭa
LOC	the Uttarabhādrapada nakṣatra
DATE	Tuesday
DATE	the eleventh day
DATE	the year 11
GPE	Indrarāja
NORP	Pāṇḍavas
PERSON	Mekalā
GPE	Jayabala
PERSON	Vatsa
PERSON	Udayana
PERSON	Vatsarāja
PERSON	Vatsarāja’s
PERSON	Nāgabala
PERSON	Droṇabhaṭṭārikā
PERSON	Nāgabala’s
PERSON	Nāgabala’s
PERSON	Indrabhaṭṭārikā
PERSON	Kārttikeya
PERSON	Indrabhaṭṭārikā
PERSON	Indra
PERSON	Bharatabala
PERSON	Indra
NORP	Brahmans
PERSON	Bharata
PERSON	Indra
PERSON	Peerless
PERSON	Bharatabala
CARDINAL	two
GPE	Kosalā
GPE	Amara
PERSON	Udīrṇavaira
WORK_OF_ART	Lunar Race
PERSON	Udīrṇavaira
GPE	Varddhamānaka
GPE	Pañchagarttā
LOC	the Uttara rāṣṭra
GPE	Mekalā
PERSON	nāyaka
CARDINAL	four
PERSON	the Mādhyandina Yajurvedin Lohitasarasvāmin
NORP	Vatsa
CARDINAL	five
PERSON	Sagara
DATE	sixty thousand years
DATE	the year two
PERSON	Udīrṇavaira
DATE	the thirteenth day of the dark fortnight of the month of Bhādrapada
PERSON	Puṣya
PERSON	Mihiraka
LOC	Jayeśvara-bhaṭṭāraka
GPE	Kāma
PERSON	Indra
PERSON	Udīrṇavaira
NORP	Pāṇḍavas
PERSON	Mekalā
GPE	Jayabala
PERSON	Vatsarāja
PERSON	Vatsarāja
PERSON	Vatsa
PERSON	Vatsarāja’s
PERSON	Nāgabala
PERSON	Droṇabhaṭṭārikā
PERSON	Nāgabala’s
PERSON	Indrabhaṭṭārikā
PERSON	Kārttikeya
PERSON	Indrabhaṭṭārikā
PERSON	Indra
PERSON	Bharata
PERSON	Bharata
PERSON	Rāghava
PERSON	Daśaratha
PERSON	Bharatabala’s
PERSON	Mahādevī
PERSON	Peerless
PERSON	Bharatabala
GPE	Kosalā
GPE	Amara
PERSON	Udīrṇavaira
WORK_OF_ART	Lunar Race
PERSON	Udīrṇavaira
GPE	Saṅgama
LOC	the Dakṣiṇa rāṣṭra
GPE	Mekalā
CARDINAL	four
PERSON	Narasiṁha
PERSON	Boṭa
PERSON	Manoratha
PERSON	Jayeśvarabhaṭṭāraka
CARDINAL	five
PERSON	Sagara
DATE	sixty thousand years
DATE	the eighth year
PERSON	Udīrṇavaira
DATE	the eleventh day of the dark fortnight of the month of Kārttika
GPE	Pūrva-phālguṇī
DATE	Wednesday
PERSON	Mihiraka
PERSON	Vatsarāja's
PERSON	Mahārāja Nāgabala
ORG	Nāgabala Elephant Force
PERSON	Nāgabala’s
PERSON	Mahārāja Bharata
PERSON	Indrabhaṭṭārikā
PERSON	Kārttikeya
PERSON	Indrabhaṭṭārikā
PERSON	Indra
PERSON	Brahma
PERSON	Nannadeva
NORP	Pāṇḍavas
PERSON	Indra
PERSON	Hari
NORP	Lakṣmī
CARDINAL	four
PERSON	Droṇa
PERSON	Drupada
PERSON	Draupadī Arjuna
PERSON	Prajāpati
DATE	Pakṣāvasāna day day
PERSON	Maheśvara
EVENT	the Great Auspicious Nannarāja
GPE	Kavañji
GPE	Kelakesa
GPE	Hastirāja
PERSON	Vaiśaṃpāyana-mahārṣi
GPE	Aryyaṅga
PERSON	Vyāsa
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
GPE	Kurukuci
PERSON	Sottanāga
PERSON	Golasiṃha
DATE	the thirtieth day of the month of Kārttika
DATE	the seventh year
PERSON	Tīvaradeva
GPE	Kosala
PERSON	Tīvaradeva
CARDINAL	three
GPE	Pāṇḍava
PERSON	Mahāśiva Tīvararāja
CARDINAL	five
PERSON	Garutmat
PERSON	Himālaya
PERSON	Nannadeva
PERSON	Indrabala
GPE	Kosala
PERSON	Viṣṇu
GPE	Bondaka
GPE	Avaḍika
LOC	the Piharāja bhukti
CARDINAL	twenty-five
CARDINAL	five
GPE	Sāmaveda
GPE	Chandoga
PRODUCT	Gopendrasvāmin
GPE	Vāmanasvāmin
GPE	Somasvāmin
GPE	Yajñasvāmin
GPE	Unnatameghasvāmin
CARDINAL	twenty
LOC	Yajurveda
GPE	Devasomopādhyāya
GPE	Svāmidattopādhyāya
GPE	Bandhudeva
GPE	Yoraṅgaviṣṇubhavasvāmin
GPE	Lāṭaphalihasvāmin
GPE	Aaśokasvāmin
GPE	Vāmanasvāmin
GPE	Nāgaśarmmasvāmin
GPE	Golacandrasvāmin
GPE	Bhadrasvāmin
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the day 1 of the month of Mārga in the increasingly victorious year 5
PERSON	Tīvaradeva’s
PERSON	Tīvaradeva
GPE	Kosala
PERSON	Tīvaradeva
CARDINAL	three
GPE	Pāṇḍava
PERSON	Mahāśiva Tīvararāja
CARDINAL	five
PERSON	Garutmat
PERSON	Himālaya
PERSON	Nannadeva
PERSON	Indrabala
GPE	Kosala
PERSON	Viṣṇu
GPE	Pimparipad
LOC	the Peṇṭhama bhukti
NORP	Brahmins
DATE	the twelfth day of the month of Jyeṣṭha
NORP	Haradatta
PERSON	Bhavadatta
PERSON	bhaṭṭa Gauridatta
NORP	Bhāradvāja
ORG	the Vājasaneya-Mādhyandina school
CARDINAL	two
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the eighth day
CARDINAL	8
DATE	the month of Kārttika
DATE	the increasingly victorious year 5
PERSON	Tīvaradeva’s
PERSON	Tīvaradeva
GPE	Kosala
PERSON	Tīvaradeva
CARDINAL	three
GPE	Pāṇḍava
PERSON	Mahāśiva Tīvararāja
CARDINAL	five
PERSON	Garutmat
PERSON	Himālaya
PERSON	Nannadeva
PERSON	Indrabala
GPE	Kosala
PERSON	Viṣṇu
GPE	Pañcakuṭī
NORP	Anaṅgapalla
NORP	Brahmins
NORP	Bhāradvāja
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the day 28 of the month of Pauṣa in the year 7
PERSON	Tīvaradeva’s
PERSON	Tīvaradeva
GPE	Kosala
PERSON	Tīvaradeva
CARDINAL	three
GPE	Pāṇḍava
PERSON	Mahāśiva Tīvararāja
CARDINAL	five
PERSON	Garutmat
PERSON	Himālaya
PERSON	Nannadeva
PERSON	Indrabala
GPE	Kosala
PERSON	Viṣṇu
GPE	Meṅkiḍḍaka
LOC	the Sundarikā mārga
PERSON	Nannarāja
CARDINAL	five
NORP	Brahmins
GPE	Bilvapadraka
CARDINAL	thirty
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the day 27 of the month of Jyeṣṭha in the year 9
GPE	Tīvaradeva
PERSON	Mahāśiva Tīvararāja
PERSON	Pradyumna
NORP	Kaiṭabhāri
PERSON	Viṣṇu—Tīvararāja
ORDINAL	first
PERSON	Pṛthvī
PERSON	Nārāyaṇa
PERSON	Moon
GPE	Kosala
GPE	Utkala
PERSON	Mahā-Nannarāja
GPE	Kosala
PERSON	Viṣṇu
GPE	Kontiṇīka
LOC	the Aṣṭadvāra viṣaya
NORP	Brahmins
NORP	Brahmin
PERSON	Nārāyaṇa
PERSON	Viṣṇu
NORP	Kauṇḍinya
ORG	Vājasaneya-Mādhyandina school
DATE	the twelfth day of the dark half of the month of Bhādrapada
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
GPE	Pillāsunya
FAC	the Deva bhoga
PERSON	Bāḍābhaṭṭa
GPE	Vājasaneya-Bhāradvāja gotra
LOC	the Lāṭa viṣaya
DATE	the month of Āṣāḍha
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the sixth year
CARDINAL	6
DATE	the day 15 of the month of Āṣāḍha
PERSON	Kṛṣṇāyya
GPE	Stambhāyya
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
GPE	Kailāsapura
LOC	the Taradaṁśaka bhoga
CARDINAL	four
GPE	Taradaṁśaka
PERSON	Alakā
PERSON	Koradeva
DATE	the month of Āṣāḍha
PERSON	Bhāskaravarman
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
GPE	Vaṭapadraka
GPE	Kośīranandapura
CARDINAL	twelve
LOC	the Chāndoga Sāmaveda
GPE	Chātranāṭā
GPE	Nārāyaṇopādhyāya
GPE	Trailokyahaṁsopādhyāya
GPE	Vidyādharahaṁsopādhyāya
GPE	Paramahaṁsopādhyāya
GPE	Nakṣatrarūpa
GPE	Saloṇavidyādhara
GPE	Vidagdhāsura
GPE	Pṛthivīrūpa
GPE	Durgakalaśa
GPE	Podavarāha
GPE	Tālarūpa
GPE	Madhyāhnarūpa
ORG	Avigrahacarita
CARDINAL	half
ORDINAL	thirteenth
DATE	the twelfth day of the bright fortnight of the month of Kārttika
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the day 12 of the light half of the month of Kārttika
DATE	the year 9
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
GPE	Āḍakeraka
LOC	the Svalpa-Śarkkarā mārga
PERSON	Nandikumāra
NORP	Kāmakāyana
GPE	Bahvṛca
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the eleventh year
DATE	the fifth day of the light half of the month of Jyeṣṭha
PERSON	Golāyya
PERSON	Boppanāga
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
GPE	Vaidyapalāśapadraka
LOC	Bṛhat-Śarkkarā mārga
NORP	Bhavadeva
LOC	the Bhāradvāja gotra
ORG	the Taittirīya school Yajurveda
GPE	Caitra
PERSON	Bhavagupta
CARDINAL	ten
CARDINAL	two
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	day thirty of the month of Caitra
DATE	the nineteenth year
DATE	Year 19
DATE	Month Caitra
DATE	Day Thirty
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
LOC	the Lāyoḍḍaka viṣaya
NORP	Bharadvāja
NORP	Chāndoga
DATE	the month of Pauṣa
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the sixth day of the first half of the month of Pauṣa
DATE	twenty-second year
DATE	Year 22
DATE	Month Pauṣa
DATE	Day 6
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
GPE	Hastipadraka
LOC	the Svalpa-Śarkkarā mārga
PERSON	ācārya Vyāpaśiva
GPE	Nandapura
DATE	today
DATE	the fifth day of the first fortnight of the month of Vaiśākha
GPE	Bāleśvara
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the fifth day of the first fortnight of the month of Vaiśākha
DATE	thirty-seventh year
DATE	Year 37
DATE	Month Vaiśākha
DATE	Day 5
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
FAC	Bhāṇḍāgāra-Cuttāka
LOC	the Aryyaṅgā bhoga
DATE	today
PERSON	ācārya Vyāpaśiva
GPE	Nandapura
FAC	Bāleśvara-bhaṭṭāraka temple
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the month of Śrāvaṇa
DATE	the thirty-eighth year
DATE	Year 38
DATE	Month Śrāvaṇa
DATE	Day 30
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
GPE	Bhāṇḍāgāra-Takkaḍaṅgaka
LOC	the Devī bhoga
DATE	today
FAC	Dayeśvara-bhaṭṭāraka temple
FAC	Bāleśvara-bhaṭṭāra temple
GPE	Dayeśvara
PERSON	Hara
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the month of Śrāvaṇa
DATE	forty-sixth year
DATE	Year 46
DATE	Month Śrāvaṇa
DATE	Day 30
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
GPE	Devapadrūllaka
FAC	Bhaṇḍāgāra-Aśvatthaka
LOC	the Cullāṭasīmā bhoga
DATE	today
NORP	Astraśiva
PERSON	ācārya Vyāpaśiva
PERSON	ācārya Dīrgha of Nandapura
PERSON	Aghoraśiva
GPE	Amareśvara
PERSON	Amaradevī
FAC	Bāleśvara-bhaṭṭāraka temple
PERSON	Amaradevī
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the day 25 of the month of Phalguṇa
DATE	forty-eighth year
DATE	Year 48
PERSON	Nāgadeva
PERSON	Golāyya
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣadeva
PERSON	Kārttikeya
PERSON	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
GPE	Katambapadrūllaka
LOC	the Cullāṭasīmā bhoga
DATE	today
GPE	Amareśvara
GPE	Bāleśvara
GPE	Amareśvara
NORP	Amaradevī
PERSON	Vyāpaśiva
PERSON	ācārya Aghoraśiva
GPE	Nandapura
PERSON	Amaradevī
CARDINAL	eight
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Harṣagupta
DATE	the Lunar Dynasty
PERSON	Harṣagupta
PERSON	Kārttikeya
NORP	Kṛttivāsas
PERSON	Maheśvara
NORP	Brahmins
GPE	Aṭavituṅga
LOC	the Kikkiḍa bhukti
DATE	today
PERSON	Astraśiva
GPE	Bāleśvara
NORP	Bāleśvara
PERSON	Dīrgha
PERSON	Nandapura
GPE	Phuṭṭipāṭi
DATE	the end of this day of the full moon in the month of Kārttika
PERSON	Jejjaṭa
CARDINAL	ten
CARDINAL	two
PERSON	Lakṣmī
WORK_OF_ART	Vyāsa: Gold
ORDINAL	first
LOC	Agni
PERSON	Viṣṇu
PERSON	Sūrya
CARDINAL	three
DATE	sixty thousand years
PERSON	Sagara
DATE	the fourteenth day of the first fortnight of the month of Mārgaśīrṣa
